id,date,state_name,state_code,power_station_name,sector,utility,mode_of_transport,capacity,daily_requirement,daily_receipt,daily_consumption,req_normative_stock,normative_stock_days,indigenous_stock,import_stock,total_stock,stock_days,plf_prcnt,actual_vs_normative_stock_prcnt,is_critical,remarks
356909,03-02-2025,West Bengal,19,Titagarh Tps,Pvt Sector,IPP,Rail,240,3.28,0,0,85.3,26,0,0,0,,0,0,None,not in operation
356910,05-02-2025,Andhra Pradesh,28,Damodaram Sanjeevaiah Tps,State Sector,APGENCO,Rail-Sea,2400,31.63,20.9,24.9,822.3,26,99.8,0,99.8,,71,12,Critical,SCCL to ensure supply of coal as per subgroup plan.
356911,05-02-2025,Andhra Pradesh,28,Dr. N.Tata Rao Tps,State Sector,APGENCO,Rail,2560,46.95,36.6,34.1,1220.7,26,213.4,0,213.4,,72,17,Critical,Plant has regulated coal supply due to high rake detention time.
356912,05-02-2025,Andhra Pradesh,28,Painampuram Tpp,Pvt Sector,IPP,Rail-Sea,1320,16.64,35.8,15.1,432.7,26,124,233.1,357,,68,41,None,None
356913,05-02-2025,Andhra Pradesh,28,Rayalaseema Tps,State Sector,APGENCO,Rail,1650,26.69,22,23.9,694,26,86.5,0,86.5,,76,12,Critical,SCCL to ensure supply of coal as per subgroup plan.
356914,05-02-2025,Andhra Pradesh,28,Sgpl Tpp,Pvt Sector,IPP,Rail-Sea,1320,16.08,22.7,18.9,418,26,205.5,182,387.4,,84,70,None,None
356915,05-02-2025,Andhra Pradesh,28,Simhadri,Central Sector,NTPC,Rail,2000,30.8,25.3,30.8,800.9,26,390.8,0,390.8,,80,49,None,None
356916,05-02-2025,Andhra Pradesh,28,Simhapuri Tps,Pvt Sector,IPP,Sea,600,6.47,6,3,168.3,26,0,340,340,,50,201,None,None
356917,05-02-2025,Andhra Pradesh,28,Thamminapatnam Tps,Pvt Sector,IPP,Sea,300,3.06,0,0,79.6,26,0,1,1,,39,1,Critical,Plant to build up stock through import
356918,05-02-2025,Andhra Pradesh,28,Vizag Tpp,Pvt Sector,IPP,Rail,1040,16.12,3,8,419.2,26,85.2,15.9,101.1,,45,24,Critical,MCL to ensure supply as per subgroup plant.
356919,05-02-2025,Assam,18,Bongaigaon Tpp,Central Sector,NTPC,Rail,750,9.55,11.4,10.4,248.2,26,225.1,0,225.1,,84,91,None,None
356920,05-02-2025,Bihar,10,Barauni Tps,Central Sector,NTPC,Rail,710,10.44,7.6,7.5,271.5,26,174.2,0,174.2,,66,64,None,None
356921,05-02-2025,Bihar,10,Barh  Stps,Central Sector,NTPC,Rail,2640,37.21,18.2,20.1,967.6,26,873.4,0,873.4,,60,90,None,None
356922,05-02-2025,Bihar,10,Kahalgaon Tps,Central Sector,NTPC,Pithead,2340,36.76,42.6,39.5,624.9,17,720.8,0,720.8,,86,115,None,None
356923,05-02-2025,Bihar,10,Muzaffarpur Tps,Joint Venture,NTPC-JV,Rail,390,5.5,0,5.6,142.9,26,123.7,0,123.7,,97,87,None,None
356924,05-02-2025,Bihar,10,Nabi Nagar Stpp,Joint Venture,NTPC-JV,Rail,1980,24.76,36.3,28.1,643.8,26,947.7,0,947.7,,75,147,None,None
356925,05-02-2025,Bihar,10,Nabi Nagar Tpp,Joint Venture,NTPC-JV,Rail,1000,14.91,16,14.9,387.7,26,367.6,0,367.6,,91,95,None,None
356926,05-02-2025,Chhattisgarh,22,Adani Power Limited Raigarh Tpp,Pvt Sector,IPP,Rail,600,9.33,8.3,10.1,242.5,26,134.4,0,134.4,,100,55,None,None
356927,05-02-2025,Chhattisgarh,22,Adani Power Limited Raipur Tpp,Pvt Sector,IPP,Rail,1370,18.53,11.7,21.8,481.8,26,92.9,0,92.9,,96,19,Critical,Plant has no FSA.
356928,05-02-2025,Chhattisgarh,22,Akaltara Tps,Pvt Sector,IPP,Rail,1800,23.87,17,22,620.6,26,611.9,0,611.9,,76,99,None,None
356929,05-02-2025,Chhattisgarh,22,Balco Tps,Pvt Sector,IPP,Rail,600,9.03,11.3,7.3,234.9,26,37.3,0,37.3,,82,16,Critical,SECL to ensure supply as per subgroup plan.
356930,05-02-2025,Chhattisgarh,22,Bandakhar Tpp,Pvt Sector,IPP,Road,300,4.52,4,0,117.6,26,130.2,0,130.2,,62,111,None,None
356931,05-02-2025,Chhattisgarh,22,Baradarha Tps,Pvt Sector,IPP,Rail,1200,17.31,12.7,17.2,450,26,507.4,0,507.4,,97,113,None,None
356932,05-02-2025,Chhattisgarh,22,Bhilai Tps,Joint Venture,NTPC-JV,Rail,500,7.42,3.9,8.1,192.8,26,181,0,181,,90,94,None,None
356933,05-02-2025,Chhattisgarh,22,Binjkote Tpp,Pvt Sector,IPP,Rail,600,9.2,3.6,11.1,239.3,26,139.3,0,139.3,,100,58,None,None
356934,05-02-2025,Chhattisgarh,22,Chakabura Tpp,Pvt Sector,IPP,Road,30,1.98,1.5,1.9,51.5,26,8.7,6.8,15.4,,25,24,Critical,Plant based on washery rejects
356935,05-02-2025,Chhattisgarh,22,Dspm Tps,State Sector,CSPGCL,Rail,500,7.48,9.1,5.3,194.4,26,197.9,0,197.9,,96,102,None,None
356936,05-02-2025,Chhattisgarh,22,Kasaipalli Tpp,Pvt Sector,IPP,Road,270,6.33,4.7,5.9,164.7,26,20.8,0,20.8,,86,13,Critical,Plant based on washery rejects
356937,05-02-2025,Chhattisgarh,22,Katghora Tpp,Pvt Sector,IPP,Road,35,0.71,0,0,18.6,26,0,0,0,,0,0,Critical,Plant based on washery rejects
356938,05-02-2025,Chhattisgarh,22,Korba Stps,Central Sector,NTPC,Pithead,2600,35.8,40,36.8,608.6,17,627.9,0,627.9,,97,103,None,None
356939,05-02-2025,Chhattisgarh,22,Korba-West Tps,State Sector,CSPGCL,Pithead,1340,19.9,17,21,338.3,17,147.6,0,147.6,,89,44,None,None
356940,05-02-2025,Chhattisgarh,22,Lara Tpp,Central Sector,NTPC,Pithead,1600,23.44,19.4,25.4,398.4,17,407.1,0,407.1,,99,102,None,None
356941,05-02-2025,Chhattisgarh,22,Marwa Tps,State Sector,CSPGCL,Rail,1000,14.81,18.5,8.6,385.1,26,517.9,0,517.9,,44,134,None,None
356942,05-02-2025,Chhattisgarh,22,Nawapara Tpp,Pvt Sector,IPP,Road,600,8.92,12.1,7.9,232,26,138.3,0,138.3,,84,60,None,None
356943,05-02-2025,Chhattisgarh,22,Op Jindal Tps,Pvt Sector,IPP,Road,1000,15.3,19.3,13.6,397.8,26,388.5,0,388.5,,92,98,None,None
356944,05-02-2025,Chhattisgarh,22,Pathadi Tpp,Pvt Sector,IPP,Rail,600,8.7,7.3,10,226.3,26,121.5,0,121.5,,99,54,None,None
356945,05-02-2025,Chhattisgarh,22,Ratija Tps,Pvt Sector,IPP,Road,100,2.72,2,2,70.7,26,2.6,0,2.6,,78,4,Critical,Plant based on washery rejects
356946,05-02-2025,Chhattisgarh,22,Salora Tpp,Pvt Sector,IPP,Rail,135,1.85,0,0,48,26,0,0,0,,0,0,None,not in operation
356947,05-02-2025,Chhattisgarh,22,Sipat Stps,Central Sector,NTPC,Pithead,2980,39.7,49,44.4,674.9,17,668.5,0,668.5,,98,99,None,None
356948,05-02-2025,Chhattisgarh,22,Svpl Tpp,Pvt Sector,IPP,Road,63,0.94,1.6,1.8,24.3,26,38.3,0,38.3,,83,157,None,None
356949,05-02-2025,Chhattisgarh,22,Swastik Korba Tpp,Pvt Sector,IPP,Road,25,0.51,0,0,13.3,26,0,0,0,,0,0,Critical,Plant based on washery rejects
356950,05-02-2025,Chhattisgarh,22,Tamnar Tpp,Pvt Sector,IPP,Road,2400,36.72,50.6,35.8,954.7,26,299,1.7,300.7,,96,31,None,None
356951,05-02-2025,Chhattisgarh,22,Uchpinda Tpp,Pvt Sector,IPP,Rail,1440,22.36,15.5,13.6,581.2,26,884.1,0,884.1,,56,152,None,None
356952,05-02-2025,Gujarat,24,Adani Power Limited Mundra Tpp - I & Ii,Pvt Sector,IPP,Sea,2640,29.03,25.5,25.1,754.7,26,0,49,49,,75,6,Critical,Plant to build up stock through import
356953,05-02-2025,Gujarat,24,Adani Power Limited Mundra Tpp - Iii,Pvt Sector,IPP,Sea,1980,22.82,19,20.9,593.4,26,0,116.1,116.1,,75,19,Critical,Plant to build up stock through import
356954,05-02-2025,Gujarat,24,Gandhi Nagar Tps,State Sector,GSECL,Rail,630,9.14,0,2.9,237.6,26,188,14,202,,27,85,None,None
356955,05-02-2025,Gujarat,24,Mundra Umtpp,Pvt Sector,IPP,Sea,4000,34.27,24.7,29.5,891.1,26,0,299.5,299.5,,81,33,None,None
356956,05-02-2025,Gujarat,24,Sabarmati (D-F Stations),Pvt Sector,IPP,Rail,362,4.22,7.6,1.8,109.6,26,41.3,60.8,102.1,,54,54,None,None
356957,05-02-2025,Gujarat,24,Salaya Tpp,Pvt Sector,IPP,Sea,1200,11.82,0,8,307.4,26,0,168.5,168.5,,72,54,None,None
356958,05-02-2025,Gujarat,24,Sikka Rep. Tps,State Sector,GSECL,Sea,500,5.24,0,2.2,136.3,26,0,102.2,102.2,,36,74,None,None
356959,05-02-2025,Gujarat,24,Ukai Tps,State Sector,GSECL,Rail,1110,16.1,8.6,9.1,418.6,26,271.8,0,271.8,,64,65,None,None
356960,05-02-2025,Gujarat,24,Wanakbori Tps,State Sector,GSECL,Rail,2270,32.23,4.1,10.7,838,26,748.6,0,748.6,,34,89,None,None
356961,05-02-2025,Haryana,6,Indira Gandhi Stpp,Joint Venture,NTPC-JV,Rail,1500,20.72,8.2,11.4,538.6,26,772.2,0,772.2,,49,143,None,None
356962,05-02-2025,Haryana,6,Mahatma Gandhi Tps,Pvt Sector,IPP,Rail,1320,16.83,0,15.4,437.6,26,497.9,0,497.9,,74,114,None,None
356963,05-02-2025,Haryana,6,Panipat Tps,State Sector,HPGCL,Rail,710,10.65,7.9,7,276.8,26,322.7,0,322.7,,60,117,None,None
356964,05-02-2025,Haryana,6,Rajiv Gandhi Tps,State Sector,HPGCL,Rail,1200,18.68,15.4,7.8,485.6,26,600.4,0,600.4,,11,124,None,None
356965,05-02-2025,Haryana,6,Yamuna Nagar Tps,State Sector,HPGCL,Rail,600,9.2,0,9.3,239.3,26,337.3,0,337.3,,82,141,None,None
356966,05-02-2025,Jharkhand,20,Bokaro Tps `A` Exp,Central Sector,DVC,Rail,500,6.18,3.6,5.5,160.7,26,177.3,0,177.3,,79,110,None,None
356967,05-02-2025,Jharkhand,20,Chandrapura(Dvc) Tps,Central Sector,DVC,Rail,500,6.86,3.9,7.5,178.5,26,233.9,0,233.9,,81,131,None,None
356968,05-02-2025,Jharkhand,20,Jojobera Tps,Pvt Sector,IPP,Rail,240,3.35,4,2.6,87.1,26,181.4,0,181.4,,76,208,None,None
356969,05-02-2025,Jharkhand,20,Kodarma Tpp,Central Sector,DVC,Rail,1000,12.71,18,14.9,330.4,26,467.3,0,467.3,,82,141,None,None
356970,05-02-2025,Jharkhand,20,Mahadev Prasad Stpp,Pvt Sector,IPP,Rail,540,7.98,8.2,8.5,207.4,26,67.5,0,67.5,,90,33,None,None
356971,05-02-2025,Jharkhand,20,Maithon Rb Tpp,Pvt Sector,IPP,Rail,1050,12.59,8.4,3.7,327.5,26,631,0,631,,52,193,None,None
356972,05-02-2025,Jharkhand,20,North Karanpura Tpp,Central Sector,NTPC,Pithead,1320,18.9,29.5,23.5,321.4,17,315.2,0,315.2,,96,98,None,None
356973,05-02-2025,Jharkhand,20,Tenughat Tps,State Sector,TVNL,Rail,420,6.21,7.1,3.2,161.5,26,142.2,0,142.2,,54,88,None,None
356974,05-02-2025,Karnataka,29,Adani Power Limited Udupi Tpp,Pvt Sector,IPP,Sea,1200,11.29,10.2,10,293.4,26,0,65.1,65.1,,71,22,Critical,Plant to build up stock through import
356975,05-02-2025,Karnataka,29,Bellary Tps,State Sector,KPCL,Rail,1700,27.64,8,16.6,718.6,26,132.8,0,132.8,,54,18,Critical,SCCL to ensure supply of coal as per subgroup plan.
356976,05-02-2025,Karnataka,29,Kudgi Stpp,Central Sector,NTPC,Rail,2400,32.46,31.6,28.1,844,26,416.7,0,416.7,,66,49,None,None
356977,05-02-2025,Karnataka,29,Raichur Tps,State Sector,KPCL,Rail,1720,30.32,23.7,19.1,788.2,26,398.7,0,398.7,,57,51,None,None
356978,05-02-2025,Karnataka,29,Torangallu Tps(Sbu-I),Pvt Sector,IPP,Sea,260,1.73,1.2,1.2,45,26,0,0.4,0.4,,93,0,Critical,Plant to build up stock through import
356979,05-02-2025,Karnataka,29,Torangallu Tps(Sbu-Ii),Pvt Sector,IPP,Sea,600,4.72,3.5,3.5,122.8,26,0,0.9,0.9,,71,0,Critical,Plant to build up stock through import
356980,05-02-2025,Karnataka,29,Yermarus Tpp,State Sector,KPCL,Rail,1600,22.03,15.8,8.2,572.8,26,180.8,0,180.8,,46,32,None,None
356981,05-02-2025,Madhya Pradesh,23,Amarkantak Ext Tps,State Sector,MPPGCL,Pithead,210,2.61,4.1,2.8,44.4,17,96.5,0,96.5,,100,217,None,None
356982,05-02-2025,Madhya Pradesh,23,Anuppur Tpp,Pvt Sector,IPP,Rail,1250,17.77,10.2,16.7,462.1,26,557.9,0,557.9,,57,121,None,None
356983,05-02-2025,Madhya Pradesh,23,Bina Tps,Pvt Sector,IPP,Rail,500,7.19,3.9,4.4,187,26,198.6,0,198.6,,49,106,None,None
356984,05-02-2025,Madhya Pradesh,23,Gadarwara Tpp,Central Sector,NTPC,Rail,1600,20.76,23.7,22,539.7,26,408,0,408,,80,76,None,None
356985,05-02-2025,Madhya Pradesh,23,Khargone Stpp,Central Sector,NTPC,Rail,1320,16.29,23.7,16.7,423.6,26,295.9,0,295.9,,74,70,None,None
356986,05-02-2025,Madhya Pradesh,23,Mahan Tpp,Pvt Sector,IPP,Rail,1200,15.42,15.6,17.2,401,26,219.6,0,219.6,,99,55,None,None
356987,05-02-2025,Madhya Pradesh,23,Nigri Tpp,Pvt Sector,IPP,Rail,1320,15.54,8.1,16.8,404,26,404.6,0,404.6,,100,100,None,None
356988,05-02-2025,Madhya Pradesh,23,Niwari Tpp,Pvt Sector,IPP,Road,90,1.51,0.6,1.7,39.3,26,75.4,0,75.4,,91,192,None,None
356989,05-02-2025,Madhya Pradesh,23,Sanjay Gandhi Tps,State Sector,MPPGCL,Rail,1340,18.78,21.4,13.4,488.3,26,225.6,0,225.6,,72,46,None,None
356990,05-02-2025,Madhya Pradesh,23,Sasan Umtpp,Pvt Sector,IPP,Pithead,3960,44.84,38.8,22.7,762.2,17,27.9,0,27.9,,72,4,Critical,Plant to augment coal supplies from its captive mines.
356991,05-02-2025,Madhya Pradesh,23,Satpura Tps,State Sector,MPPGCL,Rail,1330,6.48,9.5,7.8,168.6,26,174.1,0,174.1,,37,103,None,None
356992,05-02-2025,Madhya Pradesh,23,Seioni Tpp,Joint Venture,NTPC-JV,Rail,600,10.09,16.2,9.9,262.2,26,253.8,0,253.8,,81,97,None,None
356993,05-02-2025,Madhya Pradesh,23,Seioni Tpp,Pvt Sector,IPP,Rail,600,10.09,16.2,9.9,262.2,26,253.8,0,253.8,,81,97,None,None
356994,05-02-2025,Madhya Pradesh,23,Shree Singaji Tpp,State Sector,MPPGCL,Rail,2520,36.04,43.5,28.4,937,26,559.1,0,559.1,,72,60,None,None
356995,05-02-2025,Madhya Pradesh,23,Vindhyachal Stps,Central Sector,NTPC,Pithead,4760,60.69,70.9,67.1,1031.7,17,1268.5,0,1268.5,,93,123,None,None
356996,05-02-2025,Maharashtra,27,Adani Power Limited Tiroda Tpp,Pvt Sector,IPP,Rail,3300,43.56,54.8,40,1132.5,26,474.9,0,474.9,,88,42,None,None
356997,05-02-2025,Maharashtra,27,Amravati Tps,Pvt Sector,IPP,Rail,1350,18.29,8.2,19.3,475.5,26,241.9,0,241.9,,90,51,None,None
356998,05-02-2025,Maharashtra,27,Bela Tps,Pvt Sector,IPP,Rail,270,3.85,1.6,4,100.1,26,129,0,129,,29,129,None,None
356999,05-02-2025,Maharashtra,27,Bhusawal Tps,State Sector,MAHAGENCO,Rail,1210,19.97,23.3,27.2,519.2,26,320.8,341.7,662.5,,83,88,None,None
357000,05-02-2025,Maharashtra,27,Butibori Tpp,Pvt Sector,IPP,Rail,600,8.2,0,0,213.2,26,0,0,0,,0,0,None,not in operation
357001,05-02-2025,Maharashtra,27,Chandrapur(Maharashtra) Stps,State Sector,MAHAGENCO,Rail,2920,47.24,36.7,21.3,1228.2,26,880.1,38.1,918.1,,41,75,None,None
357002,05-02-2025,Maharashtra,27,Dahanu Tps,Pvt Sector,IPP,Rail,500,6.79,7.5,3.5,176.6,26,132.5,0,132.6,,50,75,None,None
357003,05-02-2025,Maharashtra,27,Dhariwal Tpp,Pvt Sector,IPP,Rail,600,8.26,6.2,8.9,214.8,26,213,0,213,,92,99,None,None
357004,05-02-2025,Maharashtra,27,Gepl Tpp Ph-I,Pvt Sector,IPP,Road,120,2.45,0,0,63.6,26,0,0,0,,0,0,Critical,Plant based on washery rejects
357005,05-02-2025,Maharashtra,27,Gmr Warora Tps,Pvt Sector,IPP,Rail,600,7.92,0.8,7.7,205.9,26,104.9,0,104.9,,91,51,None,None
357006,05-02-2025,Maharashtra,27,Jsw Ratnagiri Tpp,Pvt Sector,IPP,Sea,300,2.51,0,2.1,65.2,26,0,83.9,83.9,,92,128,None,None
357007,05-02-2025,Maharashtra,27,Khaparkheda Tps,State Sector,MAHAGENCO,Rail,1340,23.04,22.1,19.1,599.2,26,163.3,97.6,260.9,,51,39,None,None
357008,05-02-2025,Maharashtra,27,Koradi Tps,State Sector,MAHAGENCO,Rail,2190,32.97,29.7,28.1,857.2,26,458.9,0,458.9,,64,54,None,None
357009,05-02-2025,Maharashtra,27,Mauda Tps,Central Sector,NTPC,Rail,2320,32.85,43.1,36.3,854,26,444.2,0,444.2,,83,52,None,None
357010,05-02-2025,Maharashtra,27,Mihan Tps,Pvt Sector,IPP,Rail,246,3.36,0,0,87.4,26,0,0,0,,0,0,None,not in operation
357011,05-02-2025,Maharashtra,27,Nasik (P) Tps,Pvt Sector,IPP,Rail,1350,18.45,0,0,479.7,26,0,0,0,,0,0,None,not in operation
357012,05-02-2025,Maharashtra,27,Nasik Tps,State Sector,MAHAGENCO,Rail,630,12.12,15.6,7.4,315.1,26,95.7,111.3,207,,58,43,None,None
357013,05-02-2025,Maharashtra,27,Paras Tps,State Sector,MAHAGENCO,Rail,500,7.74,5.9,3.5,201.3,26,106.5,0,106.5,,79,53,None,None
357014,05-02-2025,Maharashtra,27,Parli Tps,State Sector,MAHAGENCO,Rail,750,11.06,7.7,10.3,287.6,26,116.1,0,116.1,,72,40,None,None
357015,05-02-2025,Maharashtra,27,Shirpur Tpp,Pvt Sector,IPP,Rail,300,2.39,10.4,1.7,62.2,26,53.7,1.1,54.8,,31,88,None,None
357016,05-02-2025,Maharashtra,27,Solapur Stps,Central Sector,NTPC,Rail,1320,17.5,8.1,16.1,455.1,26,212.1,0,212.1,,70,47,None,None
357017,05-02-2025,Maharashtra,27,Trombay Tps,Pvt Sector,IPP,Sea,750,9.39,6.3,2.3,244.2,26,0,210.6,210.6,,22,86,None,None
357018,05-02-2025,Maharashtra,27,Wardha Warora Tpp,Pvt Sector,IPP,Road,540,7.03,6.5,7.5,182.7,26,261.6,0,261.6,,91,143,None,None
357019,05-02-2025,Odisha,21,Darlipali Stps,Central Sector,NTPC,Pithead,1600,24.68,23.1,27.2,419.5,17,285.1,0,285.1,,100,68,None,None
357020,05-02-2025,Odisha,21,Derang Tpp,Pvt Sector,IPP,Road,1200,17.58,26.2,9.8,457,26,823.5,0,823.5,,75,180,None,None
357021,05-02-2025,Odisha,21,Ib Valley Tps,State Sector,OPGCL,Pithead,1740,26.2,19.8,23.2,445.3,17,231.6,0,231.6,,84,52,None,None
357022,05-02-2025,Odisha,21,Kamalanga Tps,Pvt Sector,IPP,Rail,1050,15.64,32,12.7,406.6,26,371.8,0,371.8,,83,91,None,None
357023,05-02-2025,Odisha,21,Maadurga Thermal Power Company Ltd.,Pvt Sector,IPP,Rail,60,0,1.2,0.9,0,26,6.2,0,6.2,,79,0,Critical,Plant having no linkage.
357024,05-02-2025,Odisha,21,Talcher Stps,Central Sector,NTPC,Pithead,3000,44.74,47.3,41.3,760.5,17,364,0,364,,72,48,None,None
357025,05-02-2025,Odisha,21,Utkal Tpp (Ind Barath),Pvt Sector,IPP,Rail,350,4.78,4.1,6.8,124.4,26,226.8,0,226.8,,92,182,None,None
357026,05-02-2025,Odisha,21,Vedanta Tpp,Pvt Sector,IPP,Rail,600,9.52,0,0,247.6,26,41.2,0,41.2,,0,17,Critical,MCL to ensure supply of coal as per subgroup plan.
357027,05-02-2025,Punjab,3,Gh Tps (Leh.Moh.),State Sector,PSPCL,Rail,920,11.92,0,9.1,309.9,26,386.8,0,386.8,,64,125,None,None
357028,05-02-2025,Punjab,3,Goindwal Sahib Tpp,Pvt Sector,IPP,Rail,540,7.69,4.2,2.8,199.9,26,249.5,0,249.5,,36,125,None,None
357029,05-02-2025,Punjab,3,Rajpura Tpp,Pvt Sector,IPP,Rail,1400,16.65,12.1,17.9,432.9,26,398.8,0,398.8,,87,92,None,None
357030,05-02-2025,Punjab,3,Ropar Tps,State Sector,PSPCL,Rail,840,12.01,3.9,7.7,312.3,26,540.6,0,540.6,,60,173,None,None
357031,05-02-2025,Punjab,3,Talwandi Sabo Tpp,Pvt Sector,IPP,Rail,1980,28.11,32.1,21.2,730.9,26,147.7,0,147.7,,77,20,Critical,SECL to ensure supply as per subgroup plan.
357032,05-02-2025,Rajasthan,8,Adani Power Limited Kawai Tpp,Pvt Sector,IPP,Rail,1320,15.73,8,16.4,408.9,26,208.9,30.4,239.3,,85,59,None,None
357033,05-02-2025,Rajasthan,8,Chhabra-I Ph-1 Tpp,State Sector,RRVUNL,Rail,500,7.62,7.6,6.9,198.1,26,112.7,0,112.7,,85,57,None,None
357034,05-02-2025,Rajasthan,8,Chhabra-I Ph-2 Tpp,State Sector,RRVUNL,Rail,500,6.81,7.6,6.9,177.2,26,96.9,0,96.9,,84,55,None,None
357035,05-02-2025,Rajasthan,8,Chhabra-Ii Tpp,State Sector,RRVUNL,Rail,1320,16.61,23.4,13.7,432,26,279.5,0,279.5,,82,65,None,None
357036,05-02-2025,Rajasthan,8,Kalisindh Tps,State Sector,RRVUNL,Rail,1200,15.57,23.2,16.9,404.8,26,323.3,0,323.3,,70,80,None,None
357037,05-02-2025,Rajasthan,8,Kota Tps,State Sector,RRVUNL,Rail,1240,18.09,19.9,19.3,470.3,26,374.1,0,374.1,,92,80,None,None
357038,05-02-2025,Rajasthan,8,Shree Cement Ltd Tps,Pvt Sector,IPP,Sea,300,3.06,1.9,1.9,79.6,26,0,0,0,,60,0,Critical,Plant to build up stock through import
357039,05-02-2025,Rajasthan,8,Suratgarh Stps,State Sector,RRVUNL,Rail,1320,17.18,14.8,14.9,446.7,26,330.1,0,330.1,,79,74,None,None
357040,05-02-2025,Rajasthan,8,Suratgarh Tps,State Sector,RRVUNL,Rail,1500,21.82,34.6,16.9,567.3,26,438.1,0,438.1,,66,77,None,None
357041,05-02-2025,Tamil Nadu,33,Itpcl Tpp,Pvt Sector,IPP,Sea,1200,13.66,6.8,13.8,355.2,26,0,215.4,215.4,,73,60,None,None
357042,05-02-2025,Tamil Nadu,33,Mettur Tps,State Sector,TANGEDCO,Rail-Sea-Rail,840,14.19,9.9,11.5,368.9,26,204.4,0,204.4,,56,55,None,None
357043,05-02-2025,Tamil Nadu,33,Mettur Tps - Ii,State Sector,TANGEDCO,Rail-Sea-Rail,600,9.79,9,8,254.6,26,230.4,0,230.4,,66,90,None,None
357044,05-02-2025,Tamil Nadu,33,Muthiara Tpp,Pvt Sector,IPP,Sea,1200,15.35,10,5.7,399.1,26,0,146.7,146.7,,29,36,None,None
357045,05-02-2025,Tamil Nadu,33,North Chennai Tps,State Sector,TANGEDCO,Rail-Sea,1830,36.03,28.4,15.3,936.7,26,550.6,33.6,584.1,,35,62,None,None
357046,05-02-2025,Tamil Nadu,33,Ntpl Tuticorin  Tpp,Joint Venture,IPP,Rail-Sea,1000,16.18,0,11.7,420.6,26,301.5,117.1,418.6,,50,100,None,None
357047,05-02-2025,Tamil Nadu,33,Ntpl Tuticorin  Tpp,Joint Venture,NLC-TN JV,Rail-Sea,1000,16.18,0,11.7,420.6,26,301.5,117.1,418.6,,50,100,None,None
357048,05-02-2025,Tamil Nadu,33,Opg Power Generation Private Limited,Pvt Sector,IPP,Sea,414,4.22,4.2,3.2,109.8,26,14,38.2,52.3,,53,47,None,None
357049,05-02-2025,Tamil Nadu,33,Tcp Limited,Pvt Sector,IPP,Rail,64,0,0,0,0,26,0,0,0,,0,0,Critical,Plant currently not in operation
357050,05-02-2025,Tamil Nadu,33,Tuticorin (P) Tpp,Pvt Sector,IPP,Rail,300,4.1,0,0,106.6,26,0,0,0,,0,0,None,not in operation
357051,05-02-2025,Tamil Nadu,33,Tuticorin Tpp St-Iv,Pvt Sector,IPP,Sea,525,5.48,0,4.6,142.6,26,0,27.9,27.9,,73,19,Critical,Plant to build up stock through import
357052,05-02-2025,Tamil Nadu,33,Tuticorin Tps,State Sector,TANGEDCO,Rail-Sea,1050,19.13,36.7,20.1,497.3,26,334.4,0,334.4,,82,67,None,None
357053,05-02-2025,Tamil Nadu,33,Vallur Tpp,Joint Venture,NTPC-JV,Rail-Sea,1500,22.28,26.2,25.5,579.2,26,261.5,0,261.5,,79,45,None,None
357054,05-02-2025,Telangana,36,Bhadradri Tpp,State Sector,TSGENCO,Road,1080,16.66,9,12,433.1,26,190.7,0,190.7,,49,44,None,None
357055,05-02-2025,Telangana,36,Kakatiya Tps,State Sector,TSGENCO,Road,1100,13.17,12,14,342.5,26,384.6,0,384.6,,92,112,None,None
357056,05-02-2025,Telangana,36,Kothagudem Tps (New),State Sector,TSGENCO,Rail,1000,14.32,15,13,372.3,26,349.7,0,349.7,,78,94,None,None
357057,05-02-2025,Telangana,36,Kothagudem Tps (Stage-7),State Sector,TSGENCO,Rail,800,8.23,10,9,213.9,26,114.4,0,114.4,,82,53,None,None
357058,05-02-2025,Telangana,36,Ramagundem Stps,Central Sector,NTPC,Pithead,2600,36.07,32,27.5,613.1,17,795.8,0,795.8,,68,130,None,None
357059,05-02-2025,Telangana,36,Ramagundem-B Tps,State Sector,TSGENCO,Road,62,1.11,0,0,28.9,26,3.7,0,3.7,,0,13,Critical,SCCL to ensure suuply as per subgroup plan.
357060,05-02-2025,Telangana,36,Singareni Tpp,State Sector,TSGENCO,Rail,1200,14.96,7.7,18.2,388.9,26,177.3,0,177.3,,92,46,None,None
357061,05-02-2025,Telangana,36,Telangana Stpp Ph-1,Central Sector,NTPC,Rail,1600,24.45,41.9,19.6,635.6,26,609.1,0,609.1,,79,96,None,None
357062,05-02-2025,Uttar Pradesh,9,Anpara C Tps,Pvt Sector,IPP,Pithead,1200,15.42,12.2,8.8,262.2,17,341,0,341,,47,130,None,None
357063,05-02-2025,Uttar Pradesh,9,Anpara Tps,State Sector,UPRVUNL,Pithead,2630,36.91,26.7,21.6,627.5,17,940.2,0,940.2,,53,150,None,None
357064,05-02-2025,Uttar Pradesh,9,Barkhera Tps,Pvt Sector,IPP,Rail,90,1.52,0.9,0.9,39.5,26,39.6,0,39.6,,58,100,None,None
357065,05-02-2025,Uttar Pradesh,9,Dadri (Nctpp),Central Sector,NTPC,Rail,1820,25.95,11.6,18.9,674.8,26,517.4,0,517.4,,68,77,None,None
357066,05-02-2025,Uttar Pradesh,9,Ghatampur Tpp,Joint Venture,NUPPL,Rail,660,9.02,0,0,234.5,26,78,0,78,,71,33,None,None
